"id","title","speech_title","speaker_name"
"vEli4dfAXrM","Karen Tse: How to stop torture","How to stop torture","Karen Tse"
"t1Z_oufuQg4","Daniel Goldstein: The battle between your present and future self","The battle between your present and future self","Daniel Goldstein"
"Aa2JfigaNcs","Sheila Nirenberg: A prosthetic eye to treat blindness","A prosthetic eye to treat blindness","Sheila Nirenberg"
"LMrzdk_YnYY","The quest to understand consciousness | Antonio Damasio","The quest to understand consciousness","Antonio Damasio"
"CTEhgUmSrro","Ramona Pierson: An unexpected place of healing","An unexpected place of healing","Ramona Pierson"
"ttDM6ZtLUL4","Homaro Cantu + Ben Roche: Cooking as alchemy","Cooking as alchemy","Homaro Cantu + Ben Roche"
"A-QpKiU-NHo","Pavan Sukhdev: Put a value on nature!","Put a value on nature!","Pavan Sukhdev"
"-j2XrT0QN5A","Quyen Nguyen: Color-coded surgery","Color-coded surgery","Quyen Nguyen"
"7UOEk-YkxdU","Monika Bulaj: The hidden light of Afghanistan","The hidden light of Afghanistan","Monika Bulaj"
"7shXEFuxHAA","Stefon Harris: There are no mistakes on the bandstand","There are no mistakes on the bandstand","Stefon Harris"
"x4lA-M3zbdU","Yoav Medan: Ultrasound surgery -- healing without cuts","Ultrasound surgery -- healing without cuts","Yoav Medan"
"xossR6eHv3I","Cheryl Hayashi: The magnificence of spider silk","The magnificence of spider silk","Cheryl Hayashi"
"-Ht4qiDRZE8","Massive-scale online collaboration | Luis von Ahn","Massive-scale online collaboration","Luis von Ahn"
"ka8L1YMR88U","Kathryn Schulz: Don't regret regret","Don't regret regret","Kathryn Schulz"
"bTE0MRRXNzs","Charles Limb: Building the musical muscle","Building the musical muscle","Charles Limb"
"stngBN4hp14","Annie Murphy Paul: What we learn before we're born","What we learn before we're born","Annie Murphy Paul"
"cMXFiYhm79g","Damon Horowitz: Philosophy in prison","Philosophy in prison","Damon Horowitz"
"LnQcCgS7aPQ","Chris Anderson: How YouTube is driving innovation","How YouTube is driving innovation","Chris Anderson"
"YhvfOlPYifY","A garden in my apartment | Britta Riley","A garden in my apartment","Britta Riley"
"pkZtRzc9rFQ","The technology of storytelling | Joe Sabia","The technology of storytelling","Joe Sabia"
"ACohrH64YKs","Péter Fankhauser: Meet Rezero, the dancing ballbot","Meet Rezero, the dancing ballbot","Péter Fankhauser"
"rjECbQ1r-k0","Phil Plait: How to defend Earth from asteroids","How to defend Earth from asteroids","Phil Plait"
"z9sa2ZAqHl0","Robin Ince: Science versus wonder?","Science versus wonder?","Robin Ince"
"V48M5j-6zdE","Cynthia Kenyon: Experiments that hint of longer lives","Experiments that hint of longer lives","Cynthia Kenyon"
"x2sT9KoII_M","Fly with the Jetman | Yves Rossy","Fly with the Jetman","Yves Rossy"
"fKyljukBE70","Conception to birth -- visualized | Alexander Tsiaras","Conception to birth -- visualized","Alexander Tsiaras"
"ooUqOwh-2LE","The shared experience of absurdity | Charlie Todd","The shared experience of absurdity","Charlie Todd"
"iNPsDky1z94","Allan Jones: A map of the brain","A map of the brain","Allan Jones"
"a7t61U6BBcs","Ben Kacyra: Ancient wonders captured in 3D","Ancient wonders captured in 3D","Ben Kacyra"
"FQdQhV1yjfc","Aparna Rao: High-tech art (with a sense of humor)","High-tech art (with a sense of humor)","Aparna Rao"
"dySwrhMQdX4","Martin Hanczyc: The line between life and not-life","The line between life and not-life","Martin Hanczyc"
"fZ8eyWBQmfU","Marco Tempest: The augmented reality of techno-magic","The augmented reality of techno-magic","Marco Tempest"
"7s0CpRfyYp8","Daniel Wolpert: The real reason for brains","The real reason for brains","Daniel Wolpert"
"snHS-UcG--E","Anna Mracek Dietrich: A plane you can drive","A plane you can drive","Anna Mracek Dietrich"
"rFAdlU2ETjU","Paul Zak: Trust, morality - and oxytocin","Trust, morality - and oxytocin","Paul Zak"
"wAdwurHhv-I","Hasan Elahi: FBI, here I am!","FBI, here I am!","Hasan Elahi"
"cAGFKYNrQgY","Béatrice Coron: Stories cut from paper","Stories cut from paper","Béatrice Coron"
"wOiKRVH0nQ8","Jay Bradner: Open-source cancer research","Open-source cancer research","Jay Bradner"
"HpiZTvlWx2g","Malcolm Gladwell: The strange tale of the Norden bombsight","The strange tale of the Norden bombsight","Malcolm Gladwell"
"cZ7LzE3u7Bw","How economic inequality harms societies | Richard Wilkinson","How economic inequality harms societies","Richard Wilkinson"
"MbhNaj88uL4","Nathalie Miebach: Art made of storms","Art made of storms","Nathalie Miebach"
"MLvwTlbj1Y8","Todd Kuiken: A prosthetic arm that ""feels""","A prosthetic arm that ""feels""","Todd Kuiken"
"zI0_fSD6GPY","Guy-Philippe Goldstein: How cyberattacks threaten real-world peace","How cyberattacks threaten real-world peace","Guy-Philippe Goldstein"
"rsuB-6-n-MM","Justin Hall-Tipping: Freeing energy from the grid","Freeing energy from the grid","Justin Hall-Tipping"
"6qqqVwM6bMM","Bunker Roy: Learning from a barefoot movement","Learning from a barefoot movement","Bunker Roy"
"_7rS_d1fiUc","Jae Rhim Lee: My mushroom burial suit","My mushroom burial suit","Jae Rhim Lee"
"P_6vDLq64gE","How to spot a liar | Pamela Meyer | TED","How to spot a liar","Pamela Meyer"
"sz77x05rySc","Ian Ritchie: The day I turned down Tim Berners-Lee","The day I turned down Tim Berners-Lee","Ian Ritchie"
"YiXd_9DFCOQ","Richard Seymour: How beauty feels","How beauty feels","Richard Seymour"
"cplaWsiu7Yg","Alison Gopnik: What do babies think?","What do babies think?","Alison Gopnik"
"R5bn9EvOQVg","Charles Hazlewood: Trusting the ensemble","Trusting the ensemble","Charles Hazlewood"
"RD07GkmM2fc","Mike Biddle: We can recycle plastic","We can recycle plastic","Mike Biddle"
"L8YJtvHGeUU","Less stuff, more happiness | Graham Hill","Less stuff, more happiness","Graham Hill"
"F17_KiAZOxg","Finding life we can't imagine | Christoph Adami","Finding life we can't imagine","Christoph Adami"
"c-sxBTNF2U8","Yang Lan: The generation that's remaking China","The generation that's remaking China","Yang Lan"
"Nx02V8GBKUs","Danielle de Niese: A flirtatious aria","A flirtatious aria","Danielle de Niese"
"h4MhbkWJzKk","Ben Goldacre: Battling Bad Science","Battling Bad Science","Ben Goldacre"
"iRsCUJxIrVM","Jarreth Merz: Filming democracy in Ghana","Filming democracy in Ghana","Jarreth Merz"
"NMr3ShT_Kl4","Geoff Mulgan: A short intro to the Studio School","A short intro to the Studio School","Geoff Mulgan"
"7fx0QcHyrFk","Sunni Brown: Doodlers, unite!","Doodlers, unite!","Sunni Brown"
"sxnlvwprf_c","Abraham Verghese: A doctor's touch","A doctor's touch","Abraham Verghese"
"rHbjwH2Blfg","Elizabeth Murchison: Fighting a contagious cancer","Fighting a contagious cancer","Elizabeth Murchison"
"uqc56GMOYWY","Amy Lockwood: Selling condoms in the Congo","Selling condoms in the Congo","Amy Lockwood"
"xpnFeyMGUs8","Niall Ferguson: The 6 killer apps of prosperity","The 6 killer apps of prosperity","Niall Ferguson"
"fIqABIcKIvs","Lauren Zalaznick: The conscience of television","The conscience of television","Lauren Zalaznick"
"u8bsCiq6hvM","Richard Resnick: Welcome to the genomic revolution","Welcome to the genomic revolution","Richard Resnick"
"X7ui-iAp8Pc","Kate Hartman: The art of wearable communication","The art of wearable communication","Kate Hartman"
"6gSwRHScq6M","Misha Glenny: Hire the hackers!","Hire the hackers!","Misha Glenny"
"UR-uWwvpn5c","Yasheng Huang: Does democracy stifle economic growth?","Does democracy stifle economic growth?","Yasheng Huang"
"64fDIZiV-SM","Shake up your story | Raghava KK","Shake up your story","Raghava KK"
"unNRCSj0igI","Lee Cronin: Making matter come alive","Making matter come alive","Lee Cronin"
"OF2N6a3t6uY","Sarah Kaminsky: My father the forger","My father the forger","Sarah Kaminsky"
"rGaj2VImQec","Edward Tenner: Unintended consequences","Unintended consequences","Edward Tenner"
"dQijrruP9c4","Joan Halifax: Compassion and the true meaning of empathy","Compassion and the true meaning of empathy","Joan Halifax"
"emW1TQ290ec","Skylar Tibbits: Can we make things that make themselves?","Can we make things that make themselves?","Skylar Tibbits"
"iYwAMccbhYs","Julia Bacha: Pay attention to nonviolence","Pay attention to nonviolence","Julia Bacha"
"kU0ei9ApmsY","Svante Pääbo: DNA clues to our inner neanderthal","DNA clues to our inner neanderthal","Svante Pääbo"
"n8Y8FK8gonc","Beware conflicts of interest | Dan Ariely","Beware conflicts of interest","Dan Ariely"
"fumsXEuiLyk","The magic of truth and lies (and iPods) | Marco Tempest","The magic of truth and lies (and iPods)","Marco Tempest"
"04SEzifEsGg","Jeremy Gilley: One day of peace","One day of peace","Jeremy Gilley"
"zwjLQgNd7XM","Dyan deNapoli: The great penguin rescue","The great penguin rescue","Dyan deNapoli"
"mjDjbJJlqZ0","Alex Steffen: The shareable future of cities","The shareable future of cities","Alex Steffen"
"bHLgTUV0XWI","Eve Ensler: Suddenly, my body","Suddenly, my body","Eve Ensler"
"FMJgZ4s2E3w","The demise of guys? | Philip Zimbardo","The demise of guys?","Philip Zimbardo"
"7JsNH7A4qM0","Jessica Green: Are we filtering the wrong microbes?","Are we filtering the wrong microbes?","Jessica Green"
"ImQrUjlyHUg","Mark Pagel: How language transformed humanity","How language transformed humanity","Mark Pagel"
"NaoSp4NpkGg","Wireless data from every light bulb | Harald Haas","Wireless data from every light bulb","Harald Haas"
"D03n5dAmBSE","Adam Ostrow: After your final status update","After your final status update","Adam Ostrow"
"cSohjlYQI2A","5 ways to listen better | Julian Treasure | TED","5 ways to listen better","Julian Treasure"
"CdxVbUja_pY","Josette Sheeran: Ending hunger now","Ending hunger now","Josette Sheeran"
"RPicL1AWrs8","Paul Bloom: The origins of pleasure","The origins of pleasure","Paul Bloom"
"XyCY6mjWOPc","Geoffrey West: The surprising math of cities and corporations","The surprising math of cities and corporations","Geoffrey West"
"dwU8eavPInw","Rory Stewart: Time to end the war in Afghanistan","Time to end the war in Afghanistan","Rory Stewart"
"Fg_JcKSHUtQ","A robot that flies like a bird | Markus Fischer","A robot that flies like a bird","Markus Fischer"
"TDaFwnOiKVE","How algorithms shape our world | Kevin Slavin","How algorithms shape our world","Kevin Slavin"
"uzKBGtf0i0M","Embracing otherness, embracing myself | Thandiwe Newton","Embracing otherness, embracing myself","Thandiwe Newton"
"cf3zxHuSM2Y","Mikko Hypponen: Fighting viruses, defending the net","Fighting viruses, defending the net","Mikko Hypponen"
"V4sSabKqyMU","Nadia Al-Sakkaf: See Yemen through my eyes","See Yemen through my eyes","Nadia Al-Sakkaf"
"K5wCfYujRdE","Tim Harford: Trial, error and the God complex","Trial, error and the God complex","Tim Harford"
"EZwxKPv1CwA","Maajid Nawaz: A global culture to fight extremism","A global culture to fight extremism","Maajid Nawaz"
"pFDoCLf96Kg","Rebecca MacKinnon: Let's take back the Internet!","Let's take back the Internet!","Rebecca MacKinnon"
"r_San-YZDT4","Nina Tandon: Caring for engineered tissue","Caring for engineered tissue","Nina Tandon"
"Peu7eeGtmQ4","Simon Lewis: Don't take consciousness for granted","Don't take consciousness for granted","Simon Lewis"
"YmVZ8zXJO48","Jonathan Drori: The beautiful tricks of flowers","The beautiful tricks of flowers","Jonathan Drori"
"-vo01ldlTQc","Nathan Myhrvold: Cut your food in half","Cut your food in half","Nathan Myhrvold"
"JnfBXjWm7hc","Try something new for 30 days | Matt Cutts","Try something new for 30 days","Matt Cutts"
"HuWMO3M1HVQ","Robert Hammond: Building a park in the sky","Building a park in the sky","Robert Hammond"
"oTxvic-NnAM","Dave deBronkart: Meet e-Patient Dave","Meet e-Patient Dave","Dave deBronkart"
"kwYxHPXIaao","Rajesh Rao: Computing a Rosetta Stone for the Indus script","Computing a Rosetta Stone for the Indus script","Rajesh Rao"
"WMahpWvAPWo","A civil response to violence (with English subtitles) | Emiliano Salinas","A civil response to violence (with English subtitles)","Emiliano Salinas"
"ruvWiXowiZ8","Joshua Walters: On being just crazy enough","On being just crazy enough","Joshua Walters"
"mAAxykQH0Wo","Honor Harger: A history of the universe in sound","A history of the universe in sound","Honor Harger"
"vygS-FKXms4","Jok Church: A circle of caring","A circle of caring","Jok Church"
"Pzd7ReqiQnE","Different ways of knowing | Daniel Tammet","Different ways of knowing","Daniel Tammet"
"MsLuQM5V3FA","Bill Ford: A future beyond traffic gridlock","A future beyond traffic gridlock","Bill Ford"
"-0v7mTvJ8M4","Onyx Ashanti: This is beatjazz","This is beatjazz","Onyx Ashanti"
"iFfcwfiLfn0","Camille Seaman: Haunting photos of polar ice","Haunting photos of polar ice","Camille Seaman"
"fT_XvLzNd0o","Steve Keil: A manifesto for play, for Bulgaria and beyond","A manifesto for play, for Bulgaria and beyond","Steve Keil"
"LpROaNue9GM","Shea Hembrey: How I became 100 artists","How I became 100 artists","Shea Hembrey"
"CH4TZteceas","Daniel Kraft: Medicine's future? There's an app for that","Medicine's future? There's an app for that","Daniel Kraft"
"Hy4yby7ZAd0","JD Schramm: Break the silence for suicide survivors","Break the silence for suicide survivors","JD Schramm"
"59-Rn1_kWAA","Alice Dreger: Is anatomy destiny?","Is anatomy destiny?","Alice Dreger"
"30kPKxGuHLA","Paul Romer: The world's first charter city?","The world's first charter city?","Paul Romer"
"9YekkGz1E2k","Janet Echelman: Taking imagination seriously","Taking imagination seriously","Janet Echelman"
"0QVXdEOiCw8","Building a dinosaur from a chicken | Jack Horner","Building a dinosaur from a chicken","Jack Horner"
"SYwvyjIDk80","Jessi Arrington: Wearing nothing new","Wearing nothing new","Jessi Arrington"
"dvYYYlgVAao","Aaron O'Connell: Making sense of a visible quantum object","Making sense of a visible quantum object","Aaron O'Connell"
"eMVWSUeeg8A","Stefan Sagmeister: 7 rules for making more happiness","7 rules for making more happiness","Stefan Sagmeister"
"O2OQxHNVLNY","Dennis Hong: Making a car for blind drivers","Making a car for blind drivers","Dennis Hong"
"lLGhrEHOjfs","Robert Gupta and Joshua Roman duet on ""Passacaglia""","""Passacaglia""","Robert Gupta and Joshua Roman duet"
"5tUn_uoYKoE","Mustafa Akyol: Faith versus tradition in Islam","Faith versus tradition in Islam","Mustafa Akyol"
"4YS3gGpnPe8","Shirin Neshat: Art in exile","Art in exile","Shirin Neshat"
"19KkFCQz8WQ","Bruce Aylward: How we'll stop polio for good","How we'll stop polio for good","Bruce Aylward"
"4v4XxlfVk3o","Aaron Koblin: Artfully visualizing our humanity","Artfully visualizing our humanity","Aaron Koblin"
"zAFcV7zuUDA","How to tie your shoes | Terry Moore","How to tie your shoes","Terry Moore"
"IDkSDPgrtjs","Edith Widder: The weird and wonderful world of bioluminescence","The weird and wonderful world of bioluminescence","Edith Widder"
"J6--CMhcCfQ","Elliot Krane: The mystery of chronic pain","The mystery of chronic pain","Elliot Krane"
"hupHAPF1fHY","Ed Boyden: A light switch for neurons","A light switch for neurons","Ed Boyden"
"oXbhTHaMwTw","Thomas Heatherwick: Building the Seed Cathedral","Building the Seed Cathedral","Thomas Heatherwick"
"6Waurx8e-1o","Leonard Susskind: My friend Richard Feynman","My friend Richard Feynman","Leonard Susskind"
"zw9NXY3xOOI","Amit Sood: Building a museum of museums on the web","Building a museum of museums on the web","Amit Sood"
"Ra-lxoAUP5c","Tales of ice-bound wonderlands | Paul Nicklen","Tales of ice-bound wonderlands","Paul Nicklen"
"U9cGdRNMdQQ","The hidden power of smiling | Ron Gutman","The hidden power of smiling","Ron Gutman"
"vqqWw3xkMzA","Fiorenzo Omenetto: Silk, the ancient material of the future","Silk, the ancient material of the future","Fiorenzo Omenetto"
"eqsXc_aefKI","The hidden beauty of pollination | Louie Schwartzberg","The hidden beauty of pollination","Louie Schwartzberg"
"Y350oOiunf4","Sean Carroll: Distant time and the hint of a multiverse","Distant time and the hint of a multiverse","Sean Carroll"
"3p3-vl9VFYU","Suzanne Lee: Grow your own clothes","Grow your own clothes","Suzanne Lee"
"CijsvAGU6-c","Carlo Ratti: Architecture that senses and responds","Architecture that senses and responds","Carlo Ratti"
"bKQA6I4BA7o","9/11 healing: The mothers who found forgiveness, friendship","The mothers who found forgiveness, friendship","9/11 healing"
"B8ofWFx525s","Beware online ""filter bubbles"" | Eli Pariser","Beware online ""filter bubbles""","Eli Pariser"
"KnCqR2yUXoU","Turning trash into toys for learning | Arvind Gupta","Turning trash into toys for learning","Arvind Gupta"
"LV-RvzXGH2Y","Mike Matas: A next-generation digital book","A next-generation digital book","Mike Matas"
"wQJC2MMB8nA","Bruce Schneier: The security mirage","The security mirage","Bruce Schneier"
"SFW0TEFKCxk","Angela Belcher: Using nature to grow batteries","Using nature to grow batteries","Angela Belcher"
"0_UTgoPUTLQ","John Hunter: Teaching with the World Peace Game","Teaching with the World Peace Game","John Hunter"
"BwOd20Mv0hM","Anil Ananthaswamy: What it takes to do extreme astrophysics","What it takes to do extreme astrophysics","Anil Ananthaswamy"
"o2WyXD7IaN0","Harvey Fineberg: Are we ready for neo-evolution?","Are we ready for neo-evolution?","Harvey Fineberg"
"QleRgTBMX88","On being wrong | Kathryn Schulz","On being wrong","Kathryn Schulz"
"P0uG8YF_NiM","Jackson Browne: ""If I Could Be Anywhere""","""If I Could Be Anywhere""","Jackson Browne"
"8_zk2DpgLCs","3 things I learned while my plane crashed | Ric Elias","3 things I learned while my plane crashed","Ric Elias"
"9IgOVOPLTYI","Sam Richards: A radical experiment in empathy","A radical experiment in empathy","Sam Richards"
"EU15c9hnftE","Susan Lim: Transplant cells, not organs","Transplant cells, not organs","Susan Lim"
"6GEMkvT0DEk","Marcin Jakubowski: Open-sourced blueprints for civilization","Open-sourced blueprints for civilization","Marcin Jakubowski"
"KNXOVpN8Wgg","Roger Ebert: Remaking my voice","Remaking my voice","Roger Ebert"
"5Knz100ldLM","Dave Meslin: The antidote to apathy","The antidote to apathy","Dave Meslin"
"yqc9zX04DXs","The history of our world in 18 minutes | David Christian | TED","The history of our world in 18 minutes","David Christian"
"YyBk55G7Keo","Caroline Casey: Looking past limits","Looking past limits","Caroline Casey"
"Sktdq5z1N-4","Mick Ebeling: The invention that unlocked a locked-in artist","The invention that unlocked a locked-in artist","Mick Ebeling"
"FmpIMt95ndU","Stanley McChrystal: Listen, learn ... then lead","Listen, learn ... then lead","Stanley McChrystal"
"yTR4sAD_4qM","Chade-Meng Tan: Everyday compassion at Google","Everyday compassion at Google","Chade-Meng Tan"
"6c0VtOdibcI","Morgan Spurlock: The greatest TED Talk ever sold","The greatest TED Talk ever sold","Morgan Spurlock"
"5M3Dow20KlM","AnnMarie Thomas: Hands-on science with squishy circuits","Hands-on science with squishy circuits","AnnMarie Thomas"
"2NENlXsW4pM","A virtual choir 2,000 voices strong | Eric Whitacre","A virtual choir 2,000 voices strong","Eric Whitacre"
"bp9KBrH8H04","Google's driverless car | Sebastian Thrun","Google's driverless car","Sebastian Thrun"
"tFX68SJs2-0","Patricia Ryan: Don't insist on English!","Don't insist on English!","Patricia Ryan"
"h7u6N-cSWtY","The genius puppetry behind War Horse | Handspring Puppet Company","The genius puppetry behind War Horse","Handspring Puppet Company"
"CS01Hmjv1pQ","Ralph Langner: Cracking Stuxnet, a 21st-century cyber weapon","Cracking Stuxnet, a 21st-century cyber weapon","Ralph Langner"
"l3uttHEZnTY","Claron McFadden: Singing the primal mystery","Singing the primal mystery","Claron McFadden"
"ovV7v2XYJAI","Paul Root Wolpe: It's time to question bio-engineering","It's time to question bio-engineering","Paul Root Wolpe"
"WjBwhwe5-cc","Isabel Behncke: Evolution's gift of play, from bonobo apes to humans","Evolution's gift of play, from bonobo apes to humans","Isabel Behncke"
"BZoKfap4g4w","The magic washing machine | Hans Rosling","The magic washing machine","Hans Rosling"
"0snNB1yS3IE","If I should have a daughter ... | Sarah Kay","If I should have a daughter ...","Sarah Kay"
"qKmuMQT5E6Y","Rogier van der Heide: Why light needs darkness","Why light needs darkness","Rogier van der Heide"
"sAQfzHBpRsc","Mark Bezos: A life lesson from a volunteer firefighter","A life lesson from a volunteer firefighter","Mark Bezos"
"scITIoJvMJ0","Danny Hillis: Understanding cancer through proteomics","Understanding cancer through proteomics","Danny Hillis"
"8uOIa3Ag_WY","The Ahn Trio: A modern take on piano, violin, cello","A modern take on piano, violin, cello","The Ahn Trio"
"eLz9TvxGoKs","The sound the universe makes | Janna Levin","The sound the universe makes","Janna Levin"
"rGfhahVBIQw","David Brooks: The social animal","The social animal","David Brooks"
"YeJhVtJKJU8","Rob Harmon: How the market can keep streams flowing","How the market can keep streams flowing","Rob Harmon"
"RE4ce4mexrU","Deb Roy: The birth of a word","The birth of a word","Deb Roy"
"nTFEUsudhfs","Let's use video to reinvent education | Salman Khan","Let's use video to reinvent education","Salman Khan"
"9RMx31GnNXY","Printing a human kidney | Anthony Atala","Printing a human kidney","Anthony Atala"
"SXKNA_vfHWs","Courtney Martin: Reinventing feminism","Reinventing feminism","Courtney Martin"
"jiUKpX09zo4","How state budgets are breaking US schools | Bill Gates","How state budgets are breaking US schools","Bill Gates"
"SWvJxasiSZ8","Wael Ghonim: Inside the Egyptian revolution","Inside the Egyptian revolution","Wael Ghonim"
"0PAy1zBtTbw","Use art to turn the world inside out | JR","Use art to turn the world inside out","JR"
"yKQnL9Mmgng","Wadah Khanfar: A historic moment in the Arab world","A historic moment in the Arab world","Wadah Khanfar"
"IPBCxlx_SVk","Elizabeth Lindsey: Curating humanity's heritage","Curating humanity's heritage","Elizabeth Lindsey"
"l5ZJ6bK1EIc","Iain Hutchison: Saving faces","Saving faces","Iain Hutchison"
"WNTk29zXl4A","Noreena Hertz: How to use experts -- and when not to","How to use experts -- and when not to","Noreena Hertz"
"ioMpOr7Yx98","Madeleine Albright: On being a woman and a diplomat","On being a woman and a diplomat","Madeleine Albright"
"IHBGLHgIWJM","Lisa Gansky: The future of business is the ""mesh""","The future of business is the ""mesh""","Lisa Gansky"
"jbHpF7Ey_ck","Jacqueline Novogratz: Inspiring a life of immersion","Inspiring a life of immersion","Jacqueline Novogratz"
"G2XBIkHW954","The linguistic genius of babies | Patricia Kuhl","The linguistic genius of babies","Patricia Kuhl"
"l5vZHuAtDZA","Krista Tippett: Reconnecting with compassion","Reconnecting with compassion","Krista Tippett"
"zO-aCQ6xH-8","World champion whistler | Geert Chatrou","World champion whistler","Geert Chatrou"
"3QZp6smeSQA","Michael Pawlyn: Using nature's genius in architecture","Using nature's genius in architecture","Michael Pawlyn"
"I6M54p8VQFA","Mother and daughter doctor-heroes: Hawa Abdi + Deqo Mohamed","Hawa Abdi + Deqo Mohamed","Mother and daughter doctor-heroes"
"eAnHjuTQF3M","The Rise of Personal Robots | Cynthia Breazeal | TED Talks","The Rise of Personal Robots","Cynthia Breazeal"
"jdpIKXLLYYM","How to make work-life balance work | Nigel Marsh","How to make work-life balance work","Nigel Marsh"
"b-iGZPtWXzE","Are we born to run? | Christopher McDougall","Are we born to run?","Christopher McDougall"
"UAj1hsXp18c","Suheir Hammad: Poems of war, peace, women, power","Poems of war, peace, women, power","Suheir Hammad"
"ZR4LdnFGzPk","Johanna Blakley: Social media and the end of gender","Social media and the end of gender","Johanna Blakley"
"mlrB6npbwVQ","Dale Dougherty: We are makers","We are makers","Dale Dougherty"
"Y4xCpqVa-6I","Reviving New York's rivers -- with oysters! | Kate Orff","Reviving New York's rivers -- with oysters!","Kate Orff"
"G2Y6Am46eVU","Bruce Feiler: The council of dads","The council of dads","Bruce Feiler"
"cmlRinjYKfM","Liza Donnelly: Drawing upon humor for change","Drawing upon humor for change","Liza Donnelly"
"bCGlWQnzDVE","Thomas Goetz: It's time to redesign medical data","It's time to redesign medical data","Thomas Goetz"
"imhUmLtlZpw","Understanding the rise of China | Martin Jacques","Understanding the rise of China","Martin Jacques"
"pqTkuaAykBw","Anders Ynnerman: Visualizing the medical data explosion","Visualizing the medical data explosion","Anders Ynnerman"
"Fu_kBW_KSms","Heather Knight: Silicon-based comedy","Silicon-based comedy","Heather Knight"
"FjvjSlpJoqo","The economic injustice of plastic | Van Jones","The economic injustice of plastic","Van Jones"
"zvwQXwJyaj0","Charity Tillemann-Dick: After a lung transplant, an aria","After a lung transplant, an aria","Charity Tillemann-Dick"
"0ZhL7P7w3as","Naomi Klein: Addicted to risk","Addicted to risk","Naomi Klein"
"23Uuehgmd14","Ali Carr-Chellman: Gaming to re-engage boys in learning","Gaming to re-engage boys in learning","Ali Carr-Chellman"
"AsSd2nmoKNA","Take ""the Other"" to lunch | Elizabeth Lesser","Take ""the Other"" to lunch","Elizabeth Lesser"
"5ODzO7Lz_pw","Thomas Thwaites: How I built a toaster -- from scratch","How I built a toaster -- from scratch","Thomas Thwaites"
"z1KJAXM3xYA","Amber Case: We are all cyborgs now","We are all cyborgs now","Amber Case"
"FD6CqD1kV8s","Jody Williams: A realistic vision for world peace","A realistic vision for world peace","Jody Williams"
"uPE0G00XFV0","Neil Pasricha: The 3 A's of awesome","The 3 A's of awesome","Neil Pasricha"
"DqbM1ZrpTQg","Deborah Rhodes: A tool that finds 3x more breast tumors, and why it's not available to you","A tool that finds 3x more breast tumors, and why it's not available to you","Deborah Rhodes"
"MkRJG510CKo","Charles Limb: Your brain on improv","Your brain on improv","Charles Limb"
"3Y2Or0LlO6g","Lesley Hazleton: A ""tourist"" reads the Koran","A ""tourist"" reads the Koran","Lesley Hazleton"
"iCvmsMzlF7o","The power of vulnerability | Brené Brown | TED","The power of vulnerability","Brené Brown"
"nncY-MA1Iu8","How to succeed? Get more sleep | Arianna Huffington","How to succeed? Get more sleep","Arianna Huffington"
"IDS-ieLCmS4","Barry Schwartz: Using our practical wisdom","Using our practical wisdom","Barry Schwartz"
"jyYjI7zQlaA","Majora Carter: 3 stories of local eco-entrepreneurship","3 stories of local eco-entrepreneurship","Majora Carter"
"18uDutylDa4","Why we have too few women leaders | Sheryl Sandberg","Why we have too few women leaders","Sheryl Sandberg"
"Ht6TTA8z3MI","Beverly + Dereck Joubert: Life lessons from big cats","Life lessons from big cats","Beverly + Dereck Joubert"
"AQa3kUJPEko","Rachel Botsman: The case for collaborative consumption","The case for collaborative consumption","Rachel Botsman"
"12OAr0lt4bk","Rufus Griscom and Alisa Volkman: It's time to explode 4 taboos of parenting","It's time to explode 4 taboos of parenting","Rufus Griscom and Alisa Volkman"
"up4hFj-jcTY","Diana Laufenberg: How to learn? From mistakes","How to learn? From mistakes","Diana Laufenberg"
"7ZymFMmpOa0","Hanna Rosin: New data on the rise of women","New data on the rise of women","Hanna Rosin"
"g_CSsL3it9Y","Kiran Bedi: How I remade one of India's toughest prisons","How I remade one of India's toughest prisons","Kiran Bedi"
"td1PbsV6B80","A call to men | Tony Porter","A call to men","Tony Porter"
"dsmgvrcH94U","Halla Tomasdottir: A feminine response to Iceland's financial crash","A feminine response to Iceland's financial crash","Halla Tomasdottir"
"eJ89At9Xxws","Arthur Potts Dawson: A vision for sustainable restaurants","A vision for sustainable restaurants","Arthur Potts Dawson"
"9IRv3TOjE1I","Bart Weetjens: How I taught rats to sniff out land mines","How I taught rats to sniff out land mines","Bart Weetjens"
"Hc6yi_FtoNo","The walk from ""no"" to ""yes"" | William Ury","The walk from ""no"" to ""yes""","William Ury"
"O6GimGZz6a8","Marcel Dicke: Why not eat insects?","Why not eat insects?","Marcel Dicke"
"uaB6Bdgp3WU","Birke Baehr: What's wrong with our food system","What's wrong with our food system","Birke Baehr"
"gVLu99Ja2mA","Dan Phillips: Creative houses from reclaimed stuff","Creative houses from reclaimed stuff","Dan Phillips"
"5XD2kNopsUs","Why work doesn't happen at work | Jason Fried","Why work doesn't happen at work","Jason Fried"
"SS8T-f2srSw","Zainab Salbi: Women, wartime and the dream of peace","Women, wartime and the dream of peace","Zainab Salbi"
"VC0taBVUF2o","Kim Gorgens: Protecting the brain against concussion","Protecting the brain against concussion","Kim Gorgens"
"EhM56Fk2aFk","Kristina Gjerde: Making law on the high seas","Making law on the high seas","Kristina Gjerde"
"HD4bpztESWw","John Hardy: My green school dream","My green school dream","John Hardy"
